id,content,summary
bbc_1140,"Porlak na jolo horsik na tungil on, sahonari mangarihon panarean na boi manolhas aek laho tu akka suansuanan di bagasana i.",Porlak horsik gabe panarean na manolhas aek tu suansuanan.
bbc_892,"Alai molo dohot ho, hita dang boi pabunibunihon isi rohata ta sada tu na asing.","Molo dohot ho, hita ndang boi pabunibunihon isi rohata."
bbc_5889,Molo jumpangan mu aek mual i pintor paboa ma tu ahu,"Molo jumpangan ho aek mual, pintor paboa tu au."
bbc_5443,"Sada tingki, alani padan di ulaon na ingkon tangkupponna ma sada baoa  i ma donganna naung martaontaon.","Alani padan ulaon, tangkupponna baoa donganna martaontaon."
bbc_235,"Alai, roha marsala na ibana hilalahon naeng gabe sada na tongtong",Roha marsala na hilalahonna naeng gabe na tongtong.
bbc_2537,"Alani ngolu songoni liar,mullop sahalak ulubalang na tartanda,pambahenanna tar boto di sude portibi.","Alani ngolu na liar, ulubalang na tartanda pambahenanna tar boto."
bbc_7801,"Ibana mangajari masarakatna asa dang mangasungi, mangusim dohot ginjang ni roha, jala manogu hadameon dohot palti i bagasan bangsona","Ibana mangajari masarakat ndang mangasungi, manogu hadameon."
bbc_1256,"I marasal sian Ny. jhonson, inang na tading di lambung jabu, jala gelleng-gellengna tagan patupahon pesta","Ny. Johnson, inang na tading di lambung, gellengna patupahon pesta."
bbc_6286,"Berengon ni nasida do sada dengke, jala ditangkup ibana ma asa dilompa di batu gara. Dung i dibagi ibana ma tu angka pidong samar i","Nasida bereng dengke, dilompa di batu gara, dibagi tu pidong samar."
bbc_3214,"ahu nungga  gabe ulu punguan, alai ise pe boimamereng ala ahu nungga hamagoan paresoginjang  tingki targora","Au gabe ulu punguan, alai hamagoan paresoginjang tingki targora."
bbc_4917,"Ho, na so hea mambahrn dosa, begema  pangidoan ni anakmu.","Ho na so mardosa, begema pangidoan ni anakmu."
bbc_5699,Sahalak ni ibana do na manganangkohi dolok i jala mangapus hodok na dohot spons,Sahalak ibana manganangkohi dolok jala mangapus hodok dohot spons.
bbc_1239,Nasida mandokhon tu au molo rangsa on ima hal na um lagak i huta nami,Nasida mandokkon rangsa on hal na um lagak di huta nami.
bbc_5319,"margunahon tampahon on, nasida manguhe parkara na leleng, huhut holan marsadi andorang nasida naung papunguhon ris tanda.","Margunahon tampahon, nasida manguhe parkara na leleng, papunguhon ris tanda."
bbc_3387,ibana Nunga lao tu Kantor ni guna mangongkos hobason nasida di proyek Sa.,Ibana lao tu Kantor guna mangongkos hobason nasida di proyek.
bbc_7196,"Laho adong ombas na muse, andorang pisik bilut naeng tardas, alana pintuna naeng bukbus tadak.","Adong ombas muse, bilut naeng tardas, pintu naeng bukbus."
bbc_4643,Haporseaon dohot adat nasida na sarupa marupahon dasar parsadaan masida.,Haporseaon dohot adat na sarupa marupahon dasar parsadaan nasida.
bbc_5542,"Satolop do hami laho ndang manggugai orbuk i, sai hera begu na lagi modom.","Hami satolop ndang manggugai orbuk, asa begu na lagi modom."
bbc_6961,"Imana boi mamereng ngolu di sakaliling na, warna na lobi marhillong dohot mangolu sian na di ingot na","Imana mamereng ngolu sakaliling, warna marhillong dohot mangolu."
bbc_6667,"ibana Nunga maradong di jolo pintu, inganan tading napuna Sa.",Ibana maradong di jolo pintu inganan tading napuna.
bbc_168,"Aha do langkam manguhal bongka, manang baoa i na ro?","Aha do langkam manguhal bongka, manang baoa i na ro?"
bbc_5139,Dipangido tu ibana asa diboan payung laho parsiapan molo tompu ro udan,Dipangido asa diboan payung parsiapan molo tompu ro udan.
bbc_402,"Alai, taun on adong marhondohondo mangulosi pesta i",Taun on adong marhondohondo mangulosi pesta i.
bbc_7028,"Boi do paboaon muna muse taringot tu arta nagok i? isukkun nasida tu guru na i, alana arga ni arta i maccai balga dang tardok.",Nasida manungkun taringot tu arta nagok na maccai balga argana.
bbc_1074,Boan solop dohot angkup parulosan laho tu acara i.,Boan solop dohot parulosan laho tu acara i.
bbc_735,Langka hadameon na dihorus mangalehon roha na dame tu angka nadohot,Langka hadameon mangalehon roha na dame tu angka nadohot.
bbc_7473,Ale hajadion i dang mabahen bangkit semangat ni warga kota.,Hajadion i ndang mabahen bangkit semangat ni warga kota.
bbc_6227,"Pinahan huhut Sondang i, ripas do duansa tingki ro borngin",Pinahan dohot Sondang ripas duansa tingki ro borngin.
bbc_5304,"alai, ibana boi mengingat tutur peak bilut dohot tang, huhut ni patuginjang haporseaon dirina.","Ibana mengingat tutur peak bilut, patuginjang haporseaon dirina."
bbc_359,Hubereng ma panalian laut na mangalonganghon roha.,Au bereng panalian laut na mangalonganghon roha.
bbc_7791,"Hami mamulai pardalanan nami sian kita na rame, mamillit laho mampahabis sude ari mohop i topi pante sampe hami dapot dame.","Hami mamulai pardalanan sian kota rame tu topi pante, dapot dame."
bbc_269,"Songgot-songgot, sabiji hintang di lambung betlehem mullop","Songgot-songgot, sabiji hintang di lambung Betlehem mullop."
bbc_270,"Alana ibana pangula sian pariama na sandiri, ibana mangarhon sada roha pandungdungion","Ibana pangula pariama sandiri, mangarhon roha pandungdungion."
bbc_3955,"pande roti ni, dohot patuduhon ae asi roha pasombuhon baoa ni bolus, mamparateatehon Sangga ibana mardalan otol bonarna tarbereng Manimbuknimbuk.","Pande roti patuduhon asi roha, pasombuhon baoa ni bolus mardalan otol."
bbc_4552,"Au marjanji ala sairing mardalanna tinhki, Hamu naeng manjumpanghon hagogoon dibagasan dirimuna laho mangentei ambatambat aha pe.","Au marjanji ala sairing mardalanna tingki, hamu naeng manjumpanghon hagogoon."
bbc_535,"Hita mamereng parpunguan ni dakdanak tu padalanhon pangadilan semu na diudurhon sian pangajarna, sada hal asing na sasahali tarjadi di hauma i",Hita mamereng parpunguan dakdanak padalanhon pangadilan semu di hauma.
bbc_1847,"Ahu do paboahon tu anakku molo laho mamahami alam semesta, sahalak ikkon pahabisson martaon-taon laho marsiajari ilmu olap bintang-bintang.","Au paboahon tu anak mamahami alam semesta, marsiajari ilmu bintang-bintang."
bbc_431,"Ansiat sahalak baoa, au nunga mamutushon lao mangorom nda hata jagar atas boi mansaehon poto naimbaru hu",Au mamutushon mangorom nda hata jagar atas mansaehon poto naimbaru.
bbc_7038,Hu pagalak ma palito asa boi mamereng halaman ni bukku i dohot denggan pas naeng  mangaloppa,Pagalak palito asa mamereng halaman bukku dohot denggan.
bbc_7063,"ari hatutubu baoa au adong ma hajadian na ringkot, Tingki na patinda ngolu au salelengna.","Di ari hatutubu, adong hajadian ringkot na patinda ngolu salelengna."
bbc_2760,"Ibana mandokkon, au dang Aning manolai pangalaho na roa di inganan sidang Ku on!, alai ibana pe ditanda patuduhon balga niroha pas namasai dijamin.","Ibana mandokkon ndang manolai pangalaho roa, alai ditanda patuduhon balga ni roha."
bbc_1348,"Hal-hal on marupahon hajadian na mamboan umgodang las ni roha,parungkilan,abatabat huhut Hamonangan ditudoshon dohot aha na sasahalak boi agak","Hajadian on mamboan las ni roha, parungkilan, abatabat dohot hamonangan."
bbc_4934,"Anak ni bona i, dungkon disiram, pjntor tubu, manggombarhon janji olap pargogoan ni ngolu.","Anak ni bona, dung disiram, tubu manggombarhon janji pargogoan ni ngolu."
bbc_864,"Antong, adong sahalak baoa na jongjong disan, tanganna tarhindat songon naeng manangkup binsar mataniari parpudi","Baoa jongjong disan, tanganna tarhindat songon manangkup binsar mataniari parpudi."
bbc_2292,"Siganup jolma di hampung ii naeng mamuji Tom atas haburjuonna, huhut garis sadia dao ibana marlaoan, ibana tongtong naeng mulak tu jabu","Jolma di hampung mamuji Tom haburjuonna, tongtong mulak tu jabu nang sadia dao."
bbc_1400,Jala ibana mulai mangaoti,Ibana mulai mangaoti.
bbc_3251,laos sintong ari ni boi Ondeng gabe ari udan,Ari ni Ondeng boi gabe ari udan.
bbc_591,"Dohot esekesek atas pangujian imbaru na ro dang tardodo, ibana pe mangunjun sahali nai","Esekesek pangujian imbaru, ibana mangunjun sahali nai."
bbc_7303,"Saleleng hajuaraan, ibana ikkon mangalubba bola dohot satolap ni gogona","Di hajuaraan, ibana mangalubba bola dohot satolap gogona."
bbc_7212,Sala sada sian sampulu dua udeon i sonari tarbukka tu hami na naeng masuk,Sada sian sampulu dua udeon tarbukka tu na naeng masuk.
bbc_3770,ibana Marusaha mangagohon pikkiran- pikkiran buruk na mambegui Sa.,Ibana marusaha mangagohon pikkiran buruk na mambegui.
bbc_595,Asing ibada mamereng ahu,Asing ibada mamereng ahu.
bbc_4270,"Di antara angka dongamna, ibana sai torus diawasi alani haboionna na unik dibagasan mangoloi uhum.","Di antara donganna, ibana diawasi alani haboionna na unik mangoloi uhum."
bbc_1651,"Ni adongma au nang nunga manjumpanghon huting na mago, na nunga mago saleleng manang na piga ari",Au manjumpanghon huting na mago saleleng piga ari.
bbc_1644,"Au nunga mamboan hamu, John,  tu mamereng haulion inganan on",Au mamboan John mamereng haulion inganan on.
bbc_3860,"hali  on,ibanaingkon mamporseahon tim laho  manghaposani strategi imbaru, huhut mandokkon urupi porseama di ahu bagas bongka on.","Ibana mamporseahon tim manghaposani strategi imbaru, mandokkon urupi di ahu."
bbc_6427,Ale dang adong sahalak pe na mandokkon dohot jelas nasida mamboto aha na tarjadi.,Ndang adong na mandokkon dohot jelas nasida mamboto aha na tarjadi.
bbc_2599,Au lagi marnipi tarsingot borngin na dame pas au ikkon pasingothon parhundul tarsingot sada manundur bongka na mangassam.,"Au marnipi borngin dame, pasingothon parhundul taringot manundur bongka mangassam."
bbc_360,"Si Isabella, na sajabu dohot si Robert, sai jotjot marpangalahon hera","Isabella dohot Robert sajabu, jotjot marpangalahon hera."
bbc_5486,Ahu do na manjaga inganan i jala nunga dipaishon.,Ahu manjaga inganan i jala nunga dipaishon.
bbc_4286,"Nantoari, adong sada huting na gelleng na liludi taman jaa au mamboan ia mulak.","Nantoari, au mamboan huting gelleng na liludi taman mulak."
bbc_7990,"Angkup ni etos karejona na kuat, ibana pe sitiruon ku",Ibana sitiruon alani etos karejona na kuat.
bbc_77,"Dung ibuat imana ulaoni, marlanjut ma proyek i piga-piga partikkian na so terbatas.","Dung ibuat ulaon, proyek marlanjut piga-piga partikkian na so terbatas."
bbc_3784,"jolma-jolma biar di Manghombari Sa, alana mangantusi alimos buruk di hosing haulion ni goar Sa.",Jolma-jolma biar manghombari alana mangantusi alimos buruk di goarna.
bbc_3985,"ibana biar di haholomon, huhut halilu na lam marganda Mambahen pusupusu Sa marlobok tangging.","Ibana biar di haholomon, halilu marganda mambahen pusupusu marlobok."
bbc_6138,Jotjot do ahu margogo soara molo tingki maghatai taringot tu Ompung hu,Ahu jotjot margogo soara molo maghatai taringot Ompung.
bbc_852,"Ibana nqeng mullop, mangalehon akka parhuta halalas ni roha huhut dungodungo.","Ibana naeng mullop, mangalehon parhuta halalas ni roha dohot dungodungo."
bbc_2073,"Ida ma, boruku, ro ma dan jangkon ma tingkitingki on.","Ida ma, boruku, ro ma dohot jangkon tingki on."
bbc_1587,Boasa tung maol ibana asa boi mangantusi pamikkiranna i?,Boasa maol ibana mangantusi pamikkiranna?
bbc_3572,au di an asa bongka Tartontu boi di Tutur pa.,Au di an asa bongka tartontu boi ditutur.
bbc_7095,"hamu ma na naeng dipaianhon di bilut on, Sabiji panindangion Olap tingki salpu.","Hamu dipaianhon di bilut on, panindangion olap tingki salpu."
bbc_6992,ibana mengintruksikan parangan i olap sara mangarorot nasida.,Ibana mengintruksikan parangan olap sara mangarorot nasida.
bbc_61,Ibana ma na mangaramoti hadamaeon ni huta saleleng on.,Ibana mangaramoti hadamaeon ni huta saleleng on.
bbc_5132,Lombu dohot hambing i ma pinahan na sian parmahanan i saonari gabe pinahan riar na marluaan di hauma na bidang.,Lombu dohot hambing sian parmahanan gabe pinahan riar di hauma bidang.
bbc_4472,"Pungka ni acara on, hasil sian perencanaon marbulanbulan, ima sada tangan na mandungdung  asa pamatehon nanaung salpu.","Pungka ni acara, hasil perencanaon marbulan-bulan, mandungdung na salpu."
bbc_4263,"Tompa, tarbege ma anggukangguk, manghutur habisuon borngin.","Tompa tarbege anggukangguk, manghutur habisuon borngin."
bbc_3380,"nangkin borngin, au mida sahalak baoa na Tarida Sa siar bolis.","Nangkin borngin, au mida baoa na tarida siar bolis."
bbc_6538,"Tua na saleleng on ibana Radoti sirarion sian luhut jolma, ujungna Sun ibana pasahat.","Ibana radoti sirarion sian luhut jolma, ujungna sun pasahat."
bbc_845,Hu boto do ikkon kaluar ahu sian an andorangso tartutupi sorbuk ahu.,Hu boto ikkon kaluar andorang so tartutupi sorbuk.
bbc_7481,"Dohot hato, ibana mampalua tombakan na marsiul i udara m","Dohot hato, ibana mampalua tombakan na marsiul i udara."
bbc_1562,Ibana ingkon mamuhul ala angka saksi i hobas papatarhon jumpangan i nasida tu halakki.,Ibana mamuhul ala saksi hobas papatarhon jumpangan tu halakki.
bbc_414,"Parulan habonaronna tongtong diparrohahon angkup halak na asing, huhut angka parhundul na asing jotjot manuturi sibasabasa atas usapna","Parulan habonaronna diparrohahon halak asing, parhundul asing manuturi sibasabasa."
bbc_5930,"Laos tuat do ibana sian solu i, tarottokon do pusupusu na tikki di holei solu i","Ibana tuat sian solu, tarottokon pusupusu di holei solu."
bbc_6946,"Molo naung dibereng sahalak jolma sada api na mambaen sega, jajji ngolu nasonasuda, dohot alani pabbaenan na saddiri, halaki boi godang marsiajar",Jolma na mamereng api mambaen sega boi marsiajar sian pabbaenan sandiri.
bbc_4155,"Tongki au mambukka pintu, au marnipi sahalak juruminum  mandok tu ketua, 'Anggurmu nunga rade.'","Mambukka pintu, marnipi juruminum mandok, 'Anggurmu nunga rade.'"
bbc_3661,"Nasida, manumpa harungguan huhut dohot mamboan aropan huhut ateate asing Sa, halaki msngalului tumpak sian pandaoni kota na musem msngalului hanalumanna sasada.","Nasida manumpa harungguan, mamboan aropan, mangalului tumpak di kota musem."
bbc_3543,"Ibana giot ngot, alai pasudahon saotik tingki martangiang tahan ibana boi papunguhon hagogoon di ngot.","Ibana naeng ngot, alai martangiang tahan papunguhon hagogoon."
bbc_7649,Dangna on parjolo Sahali hamu mamonangkon sasuatu?,Ndang on parjolo sahali hamu mamonangkon sasuatu?
bbc_346,"Marningot tingki salpu hu, iba manjumpanghon dirihu mangarajumi pilitanhu","Marningot tingki salpu, au mangarajumi pilitanhu."
bbc_4576,"Molo ibana mandapot hapastian, i ana naeng adong di kondisi na lobi dengvan.","Molo mandapot hapastian, ibana naeng adong di kondisi na denggan."
bbc_4645,Haputusan nunga dibahen laho mambahen formulir nabaru alani alasan on.,Haputusan dibahen mambahen formulir nabaru.
bbc_2946,"Ibana mamutushon lao mancoba muse,sahali on mananggung roti jala manggoreng ikan di pakar na mar asing.","Ibana mamutushon mancoba muse, mananggung roti jala manggoreng ikan."
bbc_34,"O angka na poso, adong dope sinungkunon hamu?","O na poso, adong dope sinungkunon hamu?"
bbc_4389,"Ibana naeng gabe mahasiswa di san, manghalomohon parsiajaranna, ala ibana nunga manguba kerja kerasna gabe hasuksesan.","Ibana naeng gabe mahasiswa, manghalomohon parsiajaran, manguba kerja keras."
bbc_4499,"On au, na giot mandapot inganan dibagasan ngolum, inganan didia au manghilala situtu onma ingananhu.",Au naeng mandapot inganan na tutu dibagasan ngolu.
bbc_6781,"Ale, isepe na manentang uhum dang dipaloas mar dohot.",Ise na manentang uhum ndang dipaloas mardohot.
bbc_6665,"anak baea baea ni, na pala Manjarga petualangan imbaru manjumpanghon Peta matua di langitlangit ompung doli Sa.","Anak baea manjarga petualangan, manjumpanghon peta di langit-langit."
bbc_302,"Harajaon i ndang diandehon tu sang pangeran, na di dophon ansiat baoa ni Debata","Harajaon ndang diandehon tu sang pangeran, na di dophon Debata."
bbc_3671,"Alai isi na lamos, panghalingon nasida munggil di Toru asupan na ndada andar.","Isi na lamos, panghalingon munggil di toru asupan na ndang andar."
bbc_789,Ise pe na hea mangalakkuhon pardalanan sian i tu kota diboto porlido mangarihon sipanganon na ris tu dirina,Na mangalakkuhon pardalanan tu kota mangarihon sipanganon na ris.
bbc_999,"Ibana, na mamatos sian huta na metmet, pargabus do, alai mangaraphon omo na hasea.","Ibana sian huta metmet, pargabus, alai mangaraphon omo hasea."
bbc_4824,"Ibana mangolati angka na so denggan na mangambatina, jala mambongoti tu angka na denggan.","Ibana mangolati na so denggan, mambongoti tu na denggan."
bbc_5808,Ndang tarhatahon be las ni roha nami ala nunga mardalan proyek nami i,Ndang tarhatahon las ni roha ala nunga mardalan proyek.
bbc_681,Boruboru i naeng talhus sian habiaran na dipamullop siam uhum tu ibana,Boruboru naeng talhus sian habiaran na dipamullop uhum.
bbc_1166,Ahu jolma na haporseaonna taruji angkup hasurbuon di porlak.,Ahu jolma na haporseaonna taruji di porlak.
bbc_1274,"Di bariba pintu, ibana manjumpanghon sada bilut na dipasiat dohot arta karun na ruar somal, alai ibana dang tarhait angkup arta karun i.","Di bariba pintu, manjumpanghon bilut dohot arta karun, ndang tarhait."
bbc_3516,acara i di ihuthon angkkup dua atraksi lopok mamboan halalas tu lambung  barat kota huhut manuahon  roha hadengganon jolma bagas punguan.,"Acara diihuthon dua atraksi lopok, mamboan halalas dohot manuahon roha."
bbc_6155,"Di haholongi si John do parpunguan na i, jala di patolhashon ibana do parbinotoan na i tu halak i","John dihaholongi parpunguan, dipatolhashon parbinotoan tu halak."
bbc_7777,Binatang-binatang huhut akka pidong mangolu dohot denggan i harangan,Binatang dohot pidong mangolu denggan i harangan.
bbc_603,Marsangkap do ibana manabunihon temuan na tikki tu na pas tikkina patupahon sude akka na porlu lao mangurupi asa dang dibuat halak parkarkarejoanna,"Ibana marsangkap manabunihon temuan, patupahon na porlu asa ndang dibuat parkarkarejoanna."
